,Title,Brand,Screen_Size,CPU_Model,Ram,Operating_System,Rating,Color,Graphics,Disk_size,Card_desc,Price
984,"2022 newest hp laptop with microsoft office included 1-year, 15.6"" hd screen, amd athlon 3050u 16gb ram 1tb ssd hdmi port webcam gold white windows 11 | college student bundle, rokc hdmi cable",HP,15.6,i3,16.0,windows 11,4.2,gold,AMD,1024,Integrated,45099.18
985,"hp pavilion 17 laptop, 17.3"" fhd ips 100% srgb display, 11th gen intel core i5-1135g7, intel iris xe graphics, 32 gb ram, 1 tb ssd, wifi, webcam, long battery life, windows 11 (latest model)",HP,17.3,i5,32.0,windows 11,4.7,silver,Intel,1024,Integrated,65599.18000000001
986,"2022 hp stream 14inch laptop, intel celeron n4020 dual-core processor, 4gb ddr4 memory,128gb storage(64gb emmc+card),wifi,webcam,bluetooth,1-year microsoft 365 win10 s, snow white | noco bundle",HP,14.0,celeron,4.0,windows 10,4.4,white,Intel,64,Integrated,22135.899999999998
987,"hp 2022 newest 14"" hd laptop light-weight, amd 3020e(up to 2.6ghz), 8gb ram, 128gb ssd + 64gb emmc, 1 year microsoft office 365, wifi, bluetooth 5, usb type-a&c, hdmi, webcam w/3in1 accessories",HP,14.0,i3,8.0,windows 10,4.3,black,AMD,64,Integrated,27634.0
988,"2022 newest hp stream 14"" hd display, intel celeron n4120 processor, 4gb memory - 64gb emmc ,wifi ,bluetooth, type-c, 802.11ac , win10 s - indigo blue",HP,14.0,celeron,4.0,windows 11,0.0,blue,Intel,64,Integrated,20090.0
989,"hp newest 17 laptop, 17.3"" hd+ display, 11th gen intel core i3-1115g4 processor, 32gb ram, 1tb pcie ssd, webcam, bluetooth, hdmi, rj-45, windows 11 home, silver",HP,17.3,i3,32.0,windows 11,4.3,silver,Intel,1024,Integrated,49199.18
990,"hp envy laptop, 17.3"" ips touchscreen, intel core i7-1260p, intel iris xe graphics, backlit keyboard, wi-fi 6, long battery life, audio by bang & olufsen, win 11 (32gb ram | 1tb pcie ssd)",HP,17.3,i7,32.0,windows 11,0.0,other,Intel,1024,Integrated,106518.0
991,"2022 newest hp premium laptop, 15.6"" hd led display, amd dual-core processor, amd radeon graphics, 16gb ram, 1tb ssd, 3 in 1 business bundle, hdmi, usb type-c, long battery life, windows 10, silver",HP,15.6,i3,16.0,windows 11,4.3,silver,AMD,1024,Integrated,40918.0
992,"2020 newest hp stream 11.6 inch hd laptop, intel celeron n4000, 4 gb ram, 64 gb emmc, webcam, hdmi, windows 10",HP,11.6,celeron,4.0,windows 10,4.5,silver,Intel,64,Integrated,13038.0
993,"hp 2022 newest probook 15.6"" business laptop fhd ips notebook - intel core i7-1255u, 32gb ram, 2tb pcie ssd, backlit keyboard, webcam, windows 10 pro, 3in1 accessories",HP,15.6,i7,32.0,windows 10,5.0,silver,Intel,2048,Integrated,113078.0
994,"hp 2022 newest upgraded touch-screen laptops for college student & business, 15.6 inch fhd computer, intel 11th generation core i7 1165g7, 16gb ram, 1tb ssd, hdmi, webcam, windows 11, rokc mp",HP,15.6,i7,16.0,windows 11,5.0,other,Intel,1024,Integrated,69699.18000000001
995,hp zbook firefly 14-inch g8 mobile workstation pc 11th gen intel core i7-1185g7 16gb 256gb pcle gen 3 ssd intel iris xe graphics windows 10 pro - new,HP,14.0,i7,16.0,windows 10,0.0,other,Intel,256,Integrated,73799.18000000001
996,"hp 14 laptop, amd 3000 series processor, 32gb ram, 1tb storage, 14-inch micro-edge hd display, long battery life, webcam, thin & portable, windows 10 + one year of office365, rose gold",HP,14.0,i3,32.0,windows 10,5.0,other,AMD,1024,other,40999.18
997,"[windows 11 pro] hp 15 15.6"" fhd business laptop computer, 11th generation intel 4-core i5-1135g7 (beat i7-1160g7), 32gb ram 1tb pcie ssd, intel iris xe graphics, numeric keypad, bt 5.2, hdmi, w/hub",HP,15.6,i5,32.0,windows 11,4.5,silver,Intel,1024,Integrated,59778.0
998,"hp 2022 pavilion 17.3 inch ips fhd laptop, intel core i5-1135g7 (beats i7-1065g7), intel iris xe graphics, 32gb ram, 1tb pcie ssd, backlit keyboard, wifi 5, long battery life, webcam, windows 11 pro",HP,17.3,i5,32.0,windows 10,4.1,other,Intel,1024,Integrated,81098.0
999,"2022 newest hp 14 laptop, 14"" hd ips display, amd ryzen 3 3250u processor, amd radeon graphics, 16gb ram, 1tb ssd, usb type-c, hdmi, long battery life up to 10 hours, windows 11 + microfiber cloth",HP,14.0,ryzen3,16.0,windows 11,4.5,other,AMD,128,Integrated,35259.18
1000,"hp pavilion x360 15.6 inch 2-in-1 laptop pc, 11th gen intel core i5-1135g7, 12 gb ram, 256 gb ssd storage, full hd ips micro-edge display, windows 10 home, hd webcam, audio by b&o (15-er0010nr, 2021)",HP,15.6,i5,12.0,windows 10,4.5,silver,Intel,256,Integrated,57318.0
1001,"hp envy laptop, 17.3"" ips touchscreen, intel core i7-1255u, geforce mx 550, backlit keyboard, fingerprint reader, wi-fi 6, audio by bang & olufsen, win 11 (32gb ram | 1tb pcie ssd)",HP,17.3,i7,32.0,windows 11,0.0,other,Nvidia,1024,Dedicated,114718.0
1002,"hp 2022 newest pavilion 15.6'' hd laptop computer,amd athlon silver 3050u (up to 3.2ghz),8gb ram,256gb ssd,webcam,usb-c,fast charger,numpad,wins 10 w/1 year microsoft 365,mouse,sleeve gold",HP,15.0,i3,8.0,windows 10,4.5,gold,AMD,256,Integrated,35178.0
1003,"hp 15.6"" laptop, intel core i5-1135g7 processor, intel iris xe graphics, 15.6"" fhd anti-glare display, online meeting ready, hdmi, wi-fi and bluetooth, windows 11 home(16gb ram | 1tb ssd)",HP,15.6,i5,16.0,windows 11,5.0,other,Intel,1024,Integrated,49118.0
1004,"hp 2022 15.6"" hd laptop, intel pentium n5030 processor, 8gb ram, 256gb pcie ssd, intel hd graphics, hd webcam, stereo speakers, black, windows 11, 32gb snowbell usb card",HP,15.6,i3,8.0,windows 11,5.0,black,Intel,256,Integrated,28618.0
1005,"hp 17 laptop, 17.3"" hd+ touchscreen, amd ryzen 5 5625u, 32gb ddr4 ram, 1tb pcie nvme ssd, webcam, wi-fi, bluetooth, windows 11 home, silver",HP,17.3,ryzen5,32.0,windows 11,4.8,silver,AMD,1024,Integrated,57318.0
1006,"hp business laptop, 15.6"" hd touchscreen, intel core i3-1115g4 processor (up to 4.10 ghz), 16gb ram, 1tb ssd, 11 hr battery life, micro-edge, anti-glare screen, thin & portable, win 11",HP,15.6,i3,16.0,windows 11,4.5,other,Intel,1024,Integrated,46658.0
1007,"hp new 2022 17.3"" fhd ips display, 11th gen intel core i3-1115g4, windows 11 home, 8gb ram, 256gb ssd, wi-fi 5, bluetooth, hdmi, webcam",HP,17.3,i3,8.0,windows 10,4.3,silver,Intel,256,other,29356.0
1008,"hp pavilion 15.6"" fhd laptop, amd ryzen 5 5500u (beats i7-11370h), thin & portable, micro-edge & anti-glare screen, long battery life, windows 11 (16gb ram | 1tb pcie ssd)",HP,15.6,ryzen5,16.0,windows 11,0.0,other,AMD,1024,Integrated,49118.0
1009,"hp 15 laptop, 11th gen intel core i5-1135g7 processor, 16gb ram, 512b ssd, 15.6-inch full hd (1920 x 1080) display, hdmi, 802.11ac, bluetooth, windows 10 home, long battery life, accessories included",HP,15.6,i5,16.0,windows 11,4.4,other,Intel,512,Integrated,52397.18
1010,"2020 hp 15.6"" hd touchscreen premium home & business laptop, 10th gen intel quad-core i5-1035g1 upto 3.6ghz, 8gb ram, 512gb ssd, wifi, hdmi, bluetooth, card reader, windows 10",HP,15.6,i3,8.0,windows 10,4.4,other,Intel,512,Integrated,40171.799999999996
1011,"2022 newest upgraded hp laptops for college student & business, 15.6 inch fhd, 11th gen intel core i3-1115g4 32gb ddr4 ram, 1tb pcie ssd, wi-fi, bluetooth, windows 11 silver rokc mp (15-dw3033dx)",HP,15.6,i3,32.0,windows 11,4.6,other,Intel,1024,Integrated,55759.18
1012,"hp 2022 newest touch-screen laptops for college student & business, 15.6 inch hd computer, intel 11th core i5-1135g7, 32gb ram, 1tb ssd, fast charge, hdmi, webcam, wi-fi, windows 11, lioneye mp",HP,15.6,i5,32.0,windows 11,4.0,silver,Intel,1024,Integrated,57399.18
1013,"hp premium 14-inch hd thin and light laptop, intel dual-core processor, 8gb ram, 64gb storage, long battery life, webcam, bluetooth, hdmi, wi-fi, rose gold, windows 11 + 1 year microsoft 365",HP,14.0,celeron,8.0,windows 11,4.2,gold,Intel,64,Integrated,27798.0
1014,"hp pavilion 15 laptop, 11th gen intel core i7-1165g7 processor, 16 gb ram, 512 gb ssd storage, full hd ips micro-edge display, windows 11 pro, compact design, long battery life (15-eg0025nr, 2021)",HP,15.6,i7,0.015625,windows 11,4.4,silver,Intel,512,Integrated,49118.0
1015,"hp pavilion business laptop, 15.6"" hd touchscreen, intel core i5-1135g7 processor, long battery life, compact design, hp fast charge, windows 11 (16gb ram | 1tb pcie ssd)",HP,15.6,i5,16.0,windows 11,5.0,other,Intel,1024,Integrated,55678.0
1016,"hp 14 laptop, 14"" touchscreen display, amd ryzen 3 3250u dual-core processor, hdmi, online conference ready, light-weight laptop for home use and student, windows 11(16gb ram | 1tb ssd)",HP,14.0,ryzen3,16.0,windows 11,4.1,other,AMD,1024,Integrated,39278.0
1017,"hp 15 laptop, amd ryzen 3 3250u processor, 8 gb ram, 256 gb ssd storage, 15.6-inch hd micro-edge display, windows 11 home, long-lasting battery, fast charge, 720p webcam (15-ef2024nr)",HP,15.0,ryzen3,8.0,windows 11,4.4,silver,AMD,256,Integrated,31734.0
1018,"2022 newest hp laptops for college student & business, 15.6 inch hd computer, intel pentium silver n5000, 16gb ram, 1tb ssd, office 365 1-year, fast charge, light-weight, windows 11, rokc hdmi cable",HP,15.6,i3,16.0,windows 11,4.5,other,Intel,1024,Integrated,43459.18
1019,"hp newest 2022 15.6in fhd business laptop, amd ryzen 5 5500u 6 core cpu (beat i7-1160g7, up to 4ghz), 16gb ram, 512gb pcie nvme ssd, amd radeon graphics, wifi, windows 11, blue + generic accessories",HP,15.6,i3,8.0,windows 11,4.2,blue,AMD,512,Integrated,32718.0
1020,"2022 hp premium 14-inch hd thin and light laptop, intel dual-core processor, 16gb ram, 64gb storage, long battery life, webcam, bluetooth, hdmi, wi-fi, white, windows 11 + 1 year microsoft 365",HP,14.0,celeron,16.0,windows 11,4.2,white,Intel,64,Integrated,30258.0
1021,"hp 2022 victus 15 gaming laptop, 15.6"" fhd 144hz micro-edge display, amd ryzen 7 5800h(up to 4.4ghz), nvidia rtx 3050ti (32gb ram | 1tb ssd)",HP,15.6,ryzen7,16.0,windows 11,4.4,other,Nvidia,512,other,77818.0
1022,"hp stream 11"" laptop, intel celeron n4020, intel uhd graphics 600, 4 gb ram, 64 gb ssd, windows 11 home in s mode (11-ak0030nr, royal blue)",HP,11.6,celeron,4.0,windows 11,4.2,blue,Intel,64,Integrated,18778.0
1023,"2022 newest hp stream 14"" hd laptop, intel celeron n4020(up to 2.8ghz), 8gb ram, 128gb space(64gb emmc+64gb card), 1-year office 365, wifi, hdmi, usb-c, webcam, bluetooth, windows 11s, blue+jvq mp",HP Tuners,14.0,celeron,8.0,windows 11,4.4,blue,Intel,128,Integrated,26158.0
1024,"2022 hp envy laptop 17.3"" fhd ips touchscreen 11th intel i7-1165g7 nvidia geforce mx450 graphics 32gb ddr4 1tb ssd wifi 6 fullsize backlit keyboard w/ numpad and fp reader win 11 pro w/32gb usb",HP,17.3,i7,32.0,windows 11,4.1,silver,Nvidia,1024,Dedicated,114718.0
1025,"hp 15 touchscreen laptop, intel core i3-1115g4 processor, intel uhd graphics, 15.6"" hd touchscreen display, online meeting ready, fast charge, hdmi, windows 11 home(16gb ram | 1tb ssd)",HP,15.6,i3,16.0,windows 11,4.4,other,Intel,1024,Integrated,45018.0
1026,"hp pavilion 17.3-inch ips fhd laptop (2022 model), intel core i5-1135g7 (beats i7-1065g7), iris xe graphics, backlit keyboard, long battery life, wi-fi 5, windows 11 (16gb ram | 1tb pcie ssd)",HP,17.3,i5,16.0,windows 11,4.4,other,Intel,1024,Integrated,63058.0
1027,"hp pavilion 17.3"" fhd ips laptop newest 2022, 11th gen intel core i5-1135g7(up to 4.2 ghz), 16gb ddr4 ram, 1tb pcie ssd, wi-fi 5, bluetooth, windows 11, silver, w/ 3in1 accessories",HP,17.3,i5,16.0,windows 11,4.4,silver,Intel,1024,Integrated,44198.0
1028,"hp envy 17t laptop i7-1195g7 11th gen, 16gb ram, 512 gb nvme ssd, 17.3"" fhd touch, thunderbolt 4, win 11 pro, wifi 6, b&o speakers, usb-a, intel xe graphics, silver, 64gb tech warehouse flashdrive",HP,17.0,i7,16.0,windows 11,5.0,other,Intel,512,Integrated,81918.0
1029,"2022 hp pavilion 15.6"" fhd touchscreen laptop, amd ryzen 7-5825u up to 4.5ghz processor (beat i7-1180g7), 32gb ram, 1tb pcie nvme ssd, backlit keyboard, usb-a&c, fast charge, windows 11, silver",HP,15.6,ryzen7,32.0,windows 11,4.2,other,AMD,512,Integrated,68405.22
1030,"hp 17.3"" full hd (1920 x 1080) laptop, intel core i5-1135g7, 8gb ram, 256gb ssd, windows 10 home, natural silver (17-by4633dx)",HP,17.3,i5,8.0,windows 10,4.2,silver,Intel,256,Integrated,22878.0
1031,"newest hp envy x360 2-in-1 flip laptop, 15.6"" full hd touchscreen, intel core i5-1155g7 processor, 16gb ram, 1tb ssd, backlit keyboard, webcam, hdmi, wi-fi 6, windows 11 home, hp stylus pen included",HP,15.6,i5,32.0,windows 11,4.3,silver,Intel,1024,Integrated,65350.72
1032,"hp 17-inch laptop, 11th generation intel core i5-1135g7, iris xe graphics, 8 gb ram, 256 gb ssd, windows 11 home (17-cn0025nr,natural silver)",HP,17.3,i5,8.0,windows 11,4.5,silver,Intel,256,Integrated,43378.0
1033,"2022 hp pavilion 17 laptop, 17.3"" hd+ anti-glare display, 11th gen intel core i3-1115g4, 16gb ram, 1 tb pcie ssd, wireless-ac, webcam, long battery life, windows 11, silver (latest model)",HP,17.3,i3,32.0,windows 11,4.1,silver,Intel,1024,other,45099.18
1034,"2022 flagship hp x360 chromebook spin 2-in-1 convertible laptop, 14"" hd touchscreen, dual core intel celeron n4120 processor(upto 2.6ghz), 4gb ram, 64gb emmc,hdcamera, wifi, chrome os+hubxcelaccessory",HP,14.0,celeron,4.0,chrome_os,5.0,other,Intel,64,Integrated,22878.0
1035,"hp pavalion laptop, 14"" hd touchscreen, intel core i3-1115g4 processor, micro-edge, thin & portable, micro-edge & anti-glare screen, long battery life, windows 11 (16gb ram | 1tb ssd)",HP,14.0,i3,16.0,windows 11,3.0,other,Intel,1024,Integrated,40918.0
1036,"hp flagship chromebook 14"" hd 2-in-1 touchscreen laptop, intel celeron n4120(up to 2.6ghz), 4gb ram, 64gb emmc, wi-fi, up to 13hours battery life, bluetooth, chrome os, blue, w/gm accessories",HP,14.0,celeron,4.0,chrome_os,4.1,other,Intel,64,Integrated,22878.0
1037,"hp chromebook 14 laptop, intel celeron n4020, 4 gb ram, 32 gb emmc, 14” hd micro-edge display, chrome os, thin & portable, 4k graphics, snow white keyboard (14a-na0023nr, 2021, ceramic white)",HP,14.0,celeron,4.0,chrome_os,4.5,white,Intel,32,Integrated,11398.0
1038,"hp 15.6"" laptop with touchscreen, intel core i5-1155g7 processor, intel iris xe graphics, 15.6"" hd touchscreen display, hdmi, wi-fi and bluetooth, windows 11 home in s mode(16gb ram | 1tb ssd)",HP,15.6,i5,16.0,windows 11,4.7,other,Intel,1024,Integrated,51578.0
1039,"hp chromebook laptop student business (2022 model), 11.6"" hd display, amd a4-9120c (up to 2.4ghz), 4gb ram, 32gb emmc, hd webcam,wifi 5, bluetooth, radeom r4 graphics, chrome os +hubxcelaccessories",HP,11.6,i3,4.0,chrome_os,4.5,black,AMD,32,Integrated,14678.0
1040,"hp 2022 flagship 15.6 hd touchscreen ips laptop, 4-core i5-1135g7(up to 4.2ghz, beat i7-1060g7), 16gb ram, 512gb pcie ssd, iris xe graphics, bluetooth, wifi, windows 11 home s,w/gm accessories",HP,15.6,i5,16.0,windows 11,4.1,other,Intel,512,Integrated,52069.18
1041,"hp pavilion laptop, 15.6"" hd touchscreen, amd ryzen 3 3250u processor (beats i7-7500u), backlit keyboard, long battery life, compact design, windows 11 (16gb ram | 1tb ssd)",HP,15.6,ryzen3,16.0,windows 11,2.0,other,AMD,1024,Dedicated,45018.0
1042,"hp 2022 newest pavilion laptop, 15.6"" full hd touchscreen, amd ryzen 7 5825u 8-core processor, 32gb ddr4 ram, 1tb pcie nvme ssd, backlit keyboard, webcam, hdmi, wi-fi 6, bluetooth, windows 11 home",HP,15.6,ryzen7,32.0,windows 11,4.8,silver,AMD,1024,Integrated,69618.0
1043,"hp 2022 newest x360 chromebook spin 2-in-1 convertible laptop student business, 14"" hd touchscreen, dual core intel celeron n4120 processor, 4gb ram, 64gb emmc,camera, wi-fi, chrome os+marxsolcables",HP,14.0,celeron,4.0,chrome_os,3.3,other,Intel,64,Integrated,23698.0
1044,"2022 newest hp 15.6"" hd non-touch laptop 11th gen intel core i3-1115g4, 8gb ram, 256gb ssd, hd webcam, wifi, bluetooth 4.2, usb type-c, hdmi, windows 10 s, natural silver, lpt 2-week support",HP,15.6,i3,8.0,windows 10,4.0,silver,Intel,256,Integrated,29192.0
1045,"hp envy 17t laptop i7-1195g7 11th gen, 16gb ram, 512 gb nvme ssd, 17.3"" fhd touch, thunderbolt 4, win 11 pro, wifi 6, b&o speakers, usb-a, intel xe graphics, silver, 64gb tech warehouse flashdrive",HP,17.0,i7,16.0,windows 11,5.0,other,Intel,512,Integrated,81918.0
1046,"hp - pavilion x360 2-in-1 14"" touch-screen laptop - intel core i5 - 8gb memory - 512gb ssd - natural silver - mode 14-ek0033dx",HP,14.0,i5,8.0,windows 11,4.2,silver,Intel,512,Dedicated,41819.18
1047,"hp chromebook 11-inch laptop - mediatek - mt8183 - 4 gb ram - 32 gb emmc storage - 11.6-inch hd display - with chrome os™ - (11a-na0010nr, 2020 model)",HP,11.6,i3,4.0,chrome_os,4.4,gray,Other,32,Integrated,8618.199999999999
1048,"hp newest 14"" hd laptop, intel core i5-1035g1, intel uhd graphics, 8gb sdram, 256gb ssd, natural silver, windows 10",HP,14.0,i5,8.0,windows 10,4.4,silver,Intel,256,Integrated,32718.0
1049,"2022 hp pavilion 17 laptop, 17.3"" hd+ touch display, amd ryzen3 3250u processor, 16 gb ram, 256 gb ssd, wifi, webcam, long battery life, windows 10 + one year of office365, silver (latest model)",HP,17.3,ryzen3,16.0,windows 10,4.4,silver,AMD,256,Integrated,50777.68
1050,"hp pavilion laptop, 15.6"" full hd ips touchscreen, 10th gen intel core i5-1035g1 processor up to 3.60ghz, 12gb ram, 512gb pcie nvme ssd, backlit keyboard, hdmi, wireless-ac, bluetooth, windows 10 home",HP,15.6,i5,12.0,windows 10,4.5,other,Intel,512,Integrated,38376.0
1051,"hp 15.6"" hd laptop computer 2022, amd athlon silver 3050u (beats i3-7100u) up to 3.2ghz, 16gb ram, 512gb ssd, webcam, wins10 w/ 1 year microsoft 365, mouse, sleeve, gold, + 3in1 accessories",HP,15.6,i3,4.0,windows 10,4.0,gold,AMD,128,Integrated,35916.0
1052,"2022 hp pavilion 17 laptop, 17.3"" hd+ anti-glare display, 11th gen intel core i3-1115g4, 16gb ram, 1 tb pcie ssd, wireless-ac, webcam, long battery life, windows 11, silver (latest model)",HP,17.3,i3,32.0,windows 11,4.1,silver,Intel,1024,other,45099.18
1053,"hp 2022 newest chromebook laptop student business, 11.6"" hd display, amd a4-9120c processor (up to 2.4ghz), 4gb ram, 32gb emmc,hd webcam,wifi 5, bluetooth, long battery life, chrome os +marxsolcables",HP,11.6,i3,4.0,chrome_os,4.1,black,AMD,32,Integrated,14678.0
1054,"hp 14'' full hd screen laptop, amd ryzen 3 3250u processor, 8gb ddr4 ram, 128gb ssd, usb type-c, wi-fi, hd webcam, hdmi, windows 11 home, silver",HP,14.0,ryzen3,8.0,windows 11,4.4,silver,AMD,128,Integrated,27798.0
1055,"new 2022 hp 17.3"" fhd ips display, 11th gen intel core i5-1135g7(beats i7-8500), windows 11 home, 8gb ram, 512gb ssd, wi-fi 5, bluetooth, hdmi, webcam",HP,17.3,i5,8.0,windows 10,4.4,silver,Intel,512,Integrated,34327.659999999996
1056,"hp 14"" home and business laptop ryzen 3-3200u, 8gb ram, 128gb m.2 ssd, dual-core up to 3.50 ghz, vega 3 graphics, rj-45, usb-c, 4k output hdmi, bluetooth, webcam, 1366x768, win 10",HP,14.0,i3,8.0,windows 10,4.5,other,Other,128,Integrated,18778.0
1057,"hp 2022 newest 14 inch fhd laptop, amd ryzen 3 3250u, 16gb ddr4 ram, 512gb ssd, amd radeon graphics, wifi, usb type-c, hdmi, windows 11 home, long battery life, bundle with jawfoal",HP,14.0,ryzen3,16.0,windows 11,4.5,silver,AMD,512,Integrated,37391.18
1058,hp stream laptop intel n4000 4gb 64gb emmc 14-inch wled win 10 s with office 365 1-year,HP,14.0,celeron,4.0,windows 10,4.5,blue,Intel,64,Integrated,17548.0
1059,"2022 newest hp pavilion 15.6 hd micro-edge laptop for student and home use, intel celeron n4120 4-core(up to 2.6ghz), 8gb ram, 256gb ssd, ethernet, wi-fi, bluetooth, numpad, fast charge, hdmi, win11 s",HP,15.6,celeron,8.0,windows 11,4.4,other,Intel,256,Integrated,14678.0
1060,"hp - spectre x360 2-in-1 13.5"" 3k2k oled touchscreen laptop - intel evo core i7 1195g7 2x tb4 mpp 2.0 tilt pen included windows 11 home+ hdmi cable (16gb ram | 1tb pcie ssd+32gb intel optane)",HP,13.5,i7,16.0,windows 11,4.7,other,Intel,1024,Integrated,114799.18000000001
1061,"hp 2021 newest 15.6” hd screen laptop, 10th generation intel core i3-1005g1 dual-core processor, 8 gb ddr4 ram, 256 gb pcie nvme m.2 ssd, intel uhd graphics, wi-fi, webcam, windows 10 home in s mode",HP,15.6,i5,8.0,windows 10,4.6,silver,Intel,256,Integrated,26647.54
1062,"hp pavilion 15 laptop – 15.6 "" fhd ips 1080p touchscreen - intel core 12th gen i5-1235u (10-core) – 16gb ram – 512gb pcie ssd – wi-fi 6 – windows 11 – type-c - webcam - w/mouse pad",HP,15.6,i5,16.0,windows 11,0.0,silver,Intel,512,Integrated,57399.18
1063,"hp 15.6"" fhd laptop - intel celeron n4020, 4gb ram, 128gb ssd, windows 10 s mode - black (15-dw1001wm)",HP,15.6,celeron,4.0,windows 10,0.0,other,Intel,128,Integrated,23779.18
1064,"hp stream 14-inch laptop, intel celeron n3060 processor, 4 gb sdram memory, 32 gb emmc storage, windows 10 home in s mode with office 365 personal for one year (14-cb010nr, aqua blue)",HP,14.0,celeron,4.0,windows 10,4.0,blue,Intel,32,Integrated,22386.0
1065,"hp envy 17 laptop, 17.3"" fhd touchscreen display, 12th gen intel core i7-1255u, 16gb ram 1tb ssd, wi-fi, webcam, backlit keyboard, fingerprint reader, windows 11 home, silver",HP,17.3,i7,16.0,windows 11,5.0,silver,Intel,1024,Integrated,92578.0
1066,"hp victus gaming laptop, amd ryzen 7 5800h processor, geforce rtx 3050 ti, 15.6"" fhd 144hz ips display, webcam, wifi 6, hdmi, bluetooth, enlarged touchpad, windows 11, silver (32gb ram | 1tb ssd)",HP,15.6,i5,32.0,windows 10,4.4,other,AMD,1024,other,86099.18000000001
1067,"hp newest pavilion 15.6"" hd laptop, intel quad-core pentium processor, 16gb ram, 1tb ssd, 11 hr battry life, office 365 1-year, intel uhd graphics, hd webcam, bluetooth, wifi, windows home in s model",HP,15.6,i3,16.0,windows 10,3.7,other,Intel,1024,Integrated,39278.0
1068,2022 newest hp premium 14-inch hd laptop| intel celeron n4020 to 2.8ghz 8gb ram 128gb(64gb ssd+ 64gb card)| webcam bluetooth hdmi usb-c wi-fi| win 11 s with 1 year ms 365| lioneye bundle| rose gold,HP,14.0,celeron,8.0,windows 11,4.5,gold,Intel,64,Integrated,29519.18
1069,"hp probook x360 11 g5 ee 11.6"" touchscreen 2 in 1 notebook - hd - 1366 x 768 - intel celeron n4120 quad-core (4 core) 1.10 ghz - 4 gb ram - 128 gb ssd - windows 10 pro - intel uhd graphics 600 -",HP,11.6,celeron,4.0,windows 10,4.6,other,Intel,128,Integrated,24598.36
1070,"hp 15 15.6"" hd touchscreen business laptop computer, intel 4-core i5-1135g7 (up to 4.2ghz), 16gb ram, 512gb pcie ssd, numeric keypad, fast charge, windows 11 home in s mode, wi-fi, bt 5, hdmi, w/hub",HP,15.6,i5,16.0,windows 11,3.9,silver,Intel,512,Integrated,50758.0
1071,"2022 hp pavilion premium laptop , 15.6'' fhd display, amd athlon n3050, 16gb ram, 1tb ssd, webcam, thin & portable, office 365 1-year, long battery life, windows 11, natural silver, rokc hdmi cable",HP,15.6,i3,16.0,windows 11,4.6,silver,AMD,1024,Integrated,45099.18
1072,"hp 2022 elitebook 840 g9 business laptop 14"" wuxga ips 12th intel 10-core i7-1255u iris xe graphics 32gb ddr5 2tb nvme ssd wifi 6e backlit kb fingerprint 2xthunderbolt 4 windows 11 pro w/ re usb",HP,14.0,i7,32.0,windows 11,0.0,silver,Intel,2048,Integrated,159899.18
1073,"hp pavilion 15.6"" touchscreen laptop - amd ryzen 7 5825u - 1080p - windows 11 notebook 15-eh2085cl 16gb ram 512gb ssd",HP,15.6,ryzen7,16.0,windows 11,4.4,other,AMD,512,Integrated,54734.18
1074,"hp new 15.6"" hd touchscreen laptop intel core i3-1005g1 8gb ddr4 ram 128gb ssd hdmi bluetooth 802.11/b/g/n/ac windows 10 15-dy1731ms silver",HP,15.6,i3,8.0,windows 10,4.5,silver,Intel,128,Integrated,36957.4
1075,"hp 2022 pavilion 17.3 inch ips fhd laptop, amd ryzen5 5500u, 16gb ram, 256gb pcie + 512gb sata ssd, fingerprint, wifi5, windows 10 s mode with 1yr antivirus",HP,17.0,ryzen5,16.0,windows 10,4.3,other,AMD,256,Integrated,46739.18
1076,"2022 newest hp envy 2-in-1 laptop, 15.6"" ips fhd touchscreen, amd ryzen 5 5625u(> i7-1165g7), 16gb ddr4, 512gb ssd, backlit keyboard, fast charge, amazon alexa, wi-fi 6e, w/ stylus, windows 11, black",HP,15.6,i5,16.0,windows 10,5.0,other,AMD,512,other,55678.0
1077,"hp 2022 newest laptops, 15.6 inch hd computer, intel pentium silver n5030, 16gb ram, 1tb ssd, 1-year office 365, ethernet, webcam, wi-fi, bluetooth, fast charge, windows 10, lioneye hdmi cable",HP,15.6,i3,16.0,windows 10,5.0,other,Intel,1024,Integrated,40999.18
1078,"hp 15.6"" fhd laptop - intel celeron n4020, 4gb ram, 128gb ssd, windows 10 s mode - black (15-dw1001wm)",HP,15.6,celeron,4.0,windows 10,0.0,other,Intel,128,Integrated,23779.18
1079,"2022 hp pavilion 17.3 inch ips fhd laptop, intel core i5-1135g7 (beats i7-1065g7), iris xe graphics, 16gb ram, 1tb pcie ssd, backlit keyboard, wifi 5, long battery life, webcam, windows 11",HP,15.0,i5,16.0,windows 11,4.5,other,Intel,1024,other,56555.4
1080,"hp envy 17 laptop, 17.3"" fhd touchscreen display, 12th gen intel core i7-1255u, 16gb ram 1tb ssd, wi-fi, webcam, backlit keyboard, fingerprint reader, windows 11 home, silver",HP,17.3,i7,16.0,windows 11,5.0,silver,Intel,1024,Integrated,92578.0
1081,"hp newest pavilion 15.6"" hd laptop, intel quad-core pentium processor, 16gb ram, 1tb ssd, 11 hr battry life, office 365 1-year, intel uhd graphics, hd webcam, bluetooth, wifi, windows home in s model",HP,15.6,i3,16.0,windows 10,3.7,other,Intel,1024,Integrated,39278.0
